Filename, E/Es
Demi-C10L_R25_n11.odb, 0.0100303693926
Demi-C10L_R25_n12.odb, 0.0101304318862
Demi-C10L_R25_n13.odb, 0.00965170045092
Demi-C10L_R25_n14.odb, 0.00787776147328
Demi-C10L_R25_n15.odb, 0.00816937923704
Demi-C10L_R25_n16.odb, 0.00649459394377
Demi-C10L_R25_n17.odb, 0.00940623603314
Demi-C10L_R25_n18.odb, 0.00877983560767
Demi-C10L_R25_n19.odb, 0.00903850112877
Demi-C10L_R25_n20.odb, 0.00721573714206
Demi-C10L_R26_n01.odb, 0.00988594473346
Demi-C10L_R26_n02.odb, 0.00944985037856
Demi-C10L_R26_n03.odb, 0.00919608628993
Demi-C10L_R26_n04.odb, 0.00908609440627
Demi-C10L_R26_n05.odb, 0.00952416217552
Demi-C10L_R26_n06.odb, 0.00927573291513
Demi-C10L_R26_n07.odb, 0.00787968531621
Demi-C10L_R26_n08.odb, 0.00861491576584
Demi-C10L_R26_n09.odb, 0.00867331372292
Demi-C10L_R26_n10.odb, 0.00915658589967
Demi-C10L_R26_n11.odb, 0.0095077790596
Demi-C10L_R26_n12.odb, 0.00927521831666
Demi-C10L_R26_n13.odb, 0.00924177413673
Demi-C10L_R26_n14.odb, 0.00990707254176
Demi-C10L_R26_n15.odb, 0.00903613775265
Demi-C10L_R26_n16.odb, 0.00819051837595
Demi-C10L_R26_n17.odb, 0.00918499645669
Demi-C10L_R26_n18.odb, 0.00911523956442
Demi-C10L_R26_n19.odb, 0.00968091925802
Demi-C10L_R26_n20.odb, 0.00842214906476
Demi-C10L_R27_n01.odb, 0.00803533530383
Demi-C10L_R27_n02.odb, 0.00845045481365
Demi-C10L_R27_n03.odb, 0.00946505322274
Demi-C10L_R27_n04.odb, 0.00785468432818
Demi-C10L_R27_n05.odb, 0.00862526910951
Demi-C10L_R27_n06.odb, 0.00971357029534
Demi-C10L_R27_n07.odb, 0.00973789711215
Demi-C10L_R27_n08.odb, 0.00790353152638
Demi-C10L_R27_n09.odb, 0.00806177055808
Demi-C10L_R27_n10.odb, 0.00781436341302
Demi-C10L_R27_n11.odb, 0.0108791641724
Demi-C10L_R27_n12.odb, 0.00786420770477
Demi-C10L_R27_n13.odb, 0.00738541536742
Demi-C10L_R27_n14.odb, 0.00653699402563
Demi-C10L_R27_n15.odb, 0.0101907777638
Demi-C10L_R27_n16.odb, 0.00889613108662
Demi-C10L_R27_n17.odb, 0.00887528371089
