Filename, E/Es
Kag10L_R20_n07.odb, 0.00582080444336
Kag10L_R20_n08.odb, 0.00565098083496
Kag10L_R20_n09.odb, 0.00473634613037
Kag10L_R20_n10.odb, 0.00576210693359
Kag10L_R20_n11.odb, 0.00727300292969
Kag10L_R20_n12.odb, 0.00565435546875
Kag10L_R20_n13.odb, 0.00317522766113
Kag10L_R20_n14.odb, 0.00558590026855
Kag10L_R20_n15.odb, 0.00443972076416
Kag10L_R20_n16.odb, 0.00503866790771
Kag10L_R20_n17.odb, 0.00945761657715
Kag10L_R20_n18.odb, 0.00582551086426
Kag10L_R20_n19.odb, 0.0105573925781
Kag10L_R20_n20.odb, 0.00687318603516
Kag10L_R21_n01.odb, 0.0107358984375
Kag10L_R21_n02.odb, 0.00604769104004
Kag10L_R21_n03.odb, 0.00522774719238
Kag10L_R21_n04.odb, 0.00545581420898
Kag10L_R21_n05.odb, 0.00509900421143
Kag10L_R21_n06.odb, 0.00966596191406
Kag10L_R21_n07.odb, 0.00662746337891
Kag10L_R21_n08.odb, 0.00471507781982
Kag10L_R21_n09.odb, 0.00760637756348
Kag10L_R21_n10.odb, 0.00454271575928
Kag10L_R21_n11.odb, 0.00539850646973
Kag10L_R21_n12.odb, 0.00897204956055
Kag10L_R21_n13.odb, 0.00509636810303
Kag10L_R21_n14.odb, 0.00763511230469
Kag10L_R21_n15.odb, 0.0083211920166
Kag10L_R21_n16.odb, 0.00586817932129
Kag10L_R21_n17.odb, 0.00612571655273
Kag10L_R21_n18.odb, 0.00606461547852
Kag10L_R21_n19.odb, 0.00890578979492
Kag10L_R21_n20.odb, 0.00585172363281
Kag10L_R22_n01.odb, 0.00608260314941
Kag10L_R22_n02.odb, 0.00468668884277
Kag10L_R22_n03.odb, 0.00648368469238
Kag10L_R22_n04.odb, 0.00678171875
Kag10L_R22_n05.odb, 0.0053217755127
Kag10L_R22_n06.odb, 0.00986236755371
Kag10L_R22_n07.odb, 0.00781658630371
Kag10L_R22_n08.odb, 0.00507275268555
Kag10L_R22_n09.odb, 0.00510743164063
Kag10L_R22_n10.odb, 0.00680597167969
Kag10L_R22_n11.odb, 0.00474282531738
Kag10L_R22_n12.odb, 0.00863599731445
Kag10L_R22_n13.odb, 0.00694589111328
Kag10L_R22_n14.odb, 0.00778726867676
Kag10L_R22_n15.odb, 0.00582450622559
Kag10L_R22_n16.odb, 0.00673181396484
Kag10L_R22_n17.odb, 0.00689684814453
Kag10L_R22_n18.odb, 0.00552879638672
Kag10L_R22_n19.odb, 0.00726386291504
Kag10L_R22_n20.odb, 0.00816267883301
Kag10L_R23_n01.odb, 0.00545231384277
Kag10L_R23_n02.odb, 0.00531149536133
Kag10L_R23_n03.odb, 0.00525251159668
Kag10L_R23_n04.odb, 0.00658037109375
Kag10L_R23_n05.odb, 0.00618931884766
Kag10L_R23_n06.odb, 0.00565850280762
Kag10L_R23_n07.odb, 0.00585244506836
Kag10L_R23_n08.odb, 0.0034701385498
Kag10L_R23_n09.odb, 0.00710459899902
Kag10L_R23_n10.odb, 0.0076754498291
Kag10L_R23_n11.odb, 0.00514172119141
Kag10L_R23_n12.odb, 0.00750285217285
Kag10L_R23_n13.odb, 0.00565884155273
Kag10L_R23_n14.odb, 0.0100430993652
Kag10L_R23_n15.odb, 0.00407366790771
Kag10L_R23_n16.odb, 0.00496328308105
Kag10L_R23_n17.odb, 0.00937883056641
Kag10L_R23_n18.odb, 0.0058359753418
Kag10L_R23_n19.odb, 0.00682191223145
Kag10L_R23_n20.odb, 0.005516484375
Kag10L_R24_n01.odb, 0.00595313232422
Kag10L_R24_n02.odb, 0.00525292785645
Kag10L_R24_n03.odb, 0.00485800231934
Kag10L_R24_n04.odb, 0.0101147631836
Kag10L_R24_n05.odb, 0.00625985961914
Kag10L_R24_n06.odb, 0.0066904888916
Kag10L_R24_n07.odb, 0.00500548980713
Kag10L_R24_n08.odb, 0.00748591308594
Kag10L_R24_n09.odb, 0.00804819152832
Kag10L_R24_n10.odb, 0.00472016906738
Kag10L_R24_n11.odb, 0.00847758544922
Kag10L_R24_n12.odb, 0.0053275793457
Kag10L_R24_n13.odb, 0.00974807067871
Kag10L_R24_n14.odb, 0.00433367523193
Kag10L_R24_n15.odb, 0.00713128417969
Kag10L_R24_n16.odb, 0.00383438262939
Kag10L_R24_n17.odb, 0.00321357574463
Kag10L_R24_n18.odb, 0.00552811706543
Kag10L_R24_n19.odb, 0.00442760498047
Kag10L_R24_n20.odb, 0.00468163726807
Kag10L_R25_n01.odb, 0.00472540039063
Kag10L_R25_n02.odb, 0.00599059265137
Kag10L_R25_n03.odb, 0.00462946350098
Kag10L_R25_n04.odb, 0.00444460754395
Kag10L_R25_n05.odb, 0.00456625274658
Kag10L_R25_n06.odb, 0.00495871734619
Kag10L_R25_n07.odb, 0.00405650115967
Kag10L_R25_n08.odb, 0.00534083007812
Kag10L_R25_n09.odb, 0.00763054870605
Kag10L_R25_n10.odb, 0.00621073547363
Kag10L_R25_n11.odb, 0.00503062469482
Kag10L_R25_n12.odb, 0.00325595733643
Kag10L_R25_n13.odb, 0.0062399987793
Kag10L_R25_n14.odb, 0.00652434814453
Kag10L_R25_n15.odb, 0.0104128955078
Kag10L_R25_n16.odb, 0.00734780334473
Kag10L_R25_n17.odb, 0.00538734863281
Kag10L_R25_n18.odb, 0.00487378845215
Kag10L_R25_n19.odb, 0.00628596740723
Kag10L_R25_n20.odb, 0.00785536376953
Kag10L_R26_n01.odb, 0.00744090148926
Kag10L_R26_n02.odb, 0.00619481750488
Kag10L_R26_n03.odb, 0.00840809448242
Kag10L_R26_n04.odb, 0.00762967285156
Kag10L_R26_n05.odb, 0.00220285079956
Kag10L_R26_n06.odb, 0.00330181549072
Kag10L_R26_n07.odb, 0.00479813690186
Kag10L_R26_n08.odb, 0.00502500823975
Kag10L_R26_n09.odb, 0.00309280944824
Kag10L_R26_n10.odb, 0.00631669677734
Kag10L_R26_n11.odb, 0.00629149353027
Kag10L_R26_n12.odb, 0.00848831604004
Kag10L_R26_n13.odb, 0.00582081176758
Kag10L_R26_n14.odb, 0.00853724487305
Kag10L_R26_n15.odb, 0.00398833374023
Kag10L_R26_n16.odb, 0.00769135437012
Kag10L_R26_n17.odb, 0.00279587524414
Kag10L_R26_n18.odb, 0.00833339599609
Kag10L_R26_n19.odb, 0.00599233825684
Kag10L_R26_n20.odb, 0.00450644744873
Kag10L_R27_n01.odb, 0.00597406066895
Kag10L_R27_n02.odb, 0.00783165344238
Kag10L_R27_n03.odb, 0.00645327087402
Kag10L_R27_n04.odb, 0.00540749450684
Kag10L_R27_n05.odb, 0.00491306091309
Kag10L_R27_n06.odb, 0.00605272705078
Kag10L_R27_n07.odb, 0.0030510446167
Kag10L_R27_n08.odb, 0.00626464599609
Kag10L_R27_n09.odb, 0.00679606811523
Kag10L_R27_n10.odb, 0.00416203063965
Kag10L_R27_n11.odb, 0.00417083679199
Kag10L_R27_n12.odb, 0.00499036132812
Kag10L_R27_n13.odb, 0.00580900268555
Kag10L_R27_n14.odb, 0.00383020568848
Kag10L_R27_n15.odb, 0.00519134643555
Kag10L_R27_n16.odb, 0.00339511962891
Kag10L_R27_n17.odb, 0.00636030212402
Kag10L_R27_n18.odb, 0.00516256225586
Kag10L_R27_n19.odb, 0.00735341064453
Kag10L_R27_n20.odb, 0.00663808105469
Kag10L_R28_n01.odb, 0.00716507019043
Kag10L_R28_n02.odb, 0.00523671264648
Kag10L_R28_n03.odb, 0.00570401977539
Kag10L_R28_n04.odb, 0.00706190429688
Kag10L_R28_n05.odb, 0.00348955169678
Kag10L_R28_n06.odb, 0.00608186950684
Kag10L_R28_n07.odb, 0.00901253295898
Kag10L_R28_n08.odb, 0.002245965271
Kag10L_R28_n09.odb, 0.0072630065918
Kag10L_R28_n10.odb, 0.00694537902832
Kag10L_R28_n11.odb, 0.00502926055908
Kag10L_R28_n12.odb, 0.0076625604248
Kag10L_R28_n13.odb, 0.00747492614746
Kag10L_R28_n14.odb, 0.00409095794678
Kag10L_R28_n15.odb, 0.00668444030762
Kag10L_R28_n16.odb, 0.00337046600342
Kag10L_R28_n17.odb, 0.00592151000977
Kag10L_R28_n18.odb, 0.00455265563965
Kag10L_R28_n19.odb, 0.00692436584473
Kag10L_R28_n20.odb, 0.00479574707031
Kag10L_R29_n01.odb, 0.00513966918945
Kag10L_R29_n02.odb, 0.00395485778809
Kag10L_R29_n03.odb, 0.00422790618896
Kag10L_R29_n04.odb, 0.00471038604736
Kag10L_R29_n05.odb, 0.00333555053711
Kag10L_R29_n06.odb, 0.00762401306152
Kag10L_R29_n07.odb, 0.00545047241211
Kag10L_R29_n08.odb, 0.00876225952148
Kag10L_R29_n09.odb, 0.00730069702148
Kag10L_R29_n10.odb, 0.00284740936279
Kag10L_R29_n11.odb, 0.00363394805908
Kag10L_R29_n12.odb, 0.00660998901367
Kag10L_R29_n13.odb, 0.00699815063477
Kag10L_R29_n14.odb, 0.00709099243164
Kag10L_R29_n15.odb, 0.00490826873779
Kag10L_R29_n16.odb, 0.00460927978516
Kag10L_R29_n17.odb, 0.00583081481934
Kag10L_R29_n18.odb, 0.00466129455566
Kag10L_R29_n19.odb, 0.00646242248535
Kag10L_R29_n20.odb, 0.00597856689453
Kag10L_R30_n01.odb, 0.00716294677734
